Chapter;Title;Block Title;Block.Code;Sub.Code;Sub.Title;Code;Disease;NUM;Descripción
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L11;Other acantholytic disorders;L119;Acantholytic disorder, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L120;Bullous pemphigoid;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L121;Cicatricial pemphigoid;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L122;Chronic bullous disease of childhood;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L123;Acquired epidermolysis bullosa;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L128;Other pemphigoid;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L12;Pemphigoid;L129;Pemphigoid, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L13;Other bullous disorders;L130;Dermatitis herpetiformis;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L13;Other bullous disorders;L131;Subcorneal pustular dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L13;Other bullous disorders;L138;Other specified bullous disorders;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L13;Other bullous disorders;L139;Bullous disorder, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Bullous disorders;L10;L14;Bullous disorders in diseases classified elsewhere;L14;Bullous disorders in diseases classified elsewhere;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L20;Atopic dermatitis;L200;Besnier prurigo;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L20;Atopic dermatitis;L208;Other atopic dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L20;Atopic dermatitis;L209;Atopic dermatitis, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L21;Seborrhoeic dermatitis;L210;Seborrhoea capitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L21;Seborrhoeic dermatitis;L211;Seborrhoeic infantile dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L21;Seborrhoeic dermatitis;L218;Other seborrhoeic dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L21;Seborrhoeic dermatitis;L219;Seborrhoeic dermatitis, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L22;Diaper [napkin] dermatitis;L22;Diaper [napkin] dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L230;Allergic contact dermatitis due to metals;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L231;Allergic contact dermatitis due to adhesives;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L232;Allergic contact dermatitis due to cosmetics;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L233;Allergic contact dermatitis due to drugs in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L234;Allergic contact dermatitis due to dyes;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L235;Allergic contact dermatitis due to other chemical products;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L236;Allergic contact dermatitis due to food in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L237;Allergic contact dermatitis due to plants, except food;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L238;Allergic contact dermatitis due to other agents;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L23;Allergic contact dermatitis;L239;Allergic contact dermatitis, unspecified cause;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L240;Irritant contact dermatitis due to detergents;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L241;Irritant contact dermatitis due to oils and greases;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L242;Irritant contact dermatitis due to solvents;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L243;Irritant contact dermatitis due to cosmetics;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L244;Irritant contact dermatitis due to drugs in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L245;Irritant contact dermatitis due to other chemical products;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L246;Irritant contact dermatitis due to food in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L247;Irritant contact dermatitis due to plants, except food;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L248;Irritant contact dermatitis due to other agents;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L24;Irritant contact dermatitis;L249;Irritant contact dermatitis, unspecified cause;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L250;Unspecified contact dermatitis due to cosmetics;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L251;Unspecified contact dermatitis due to drugs in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L252;Unspecified contact dermatitis due to dyes;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L253;Unspecified contact dermatitis due to other chemical products;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L254;Unspecified contact dermatitis due to food in contact with skin;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L255;Unspecified contact dermatitis due to plants, except food;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L258;Unspecified contact dermatitis due to other agents;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L25;Unspecified contact dermatitis;L259;Unspecified contact dermatitis, unspecified cause;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L26;Exfoliative dermatitis;L26;Exfoliative dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L27;Dermatitis due to substances taken internally;L270;Generalized skin eruption due to drugs and medicaments;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L27;Dermatitis due to substances taken internally;L271;Localized skin eruption due to drugs and medicaments;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L27;Dermatitis due to substances taken internally;L272;Dermatitis due to ingested food;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L27;Dermatitis due to substances taken internally;L278;Dermatitis due to other substances taken internally;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L27;Dermatitis due to substances taken internally;L279;Dermatitis due to unspecified substance taken internally;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L28;Lichen simplex chronicus and prurigo;L280;Lichen simplex chronicus;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L28;Lichen simplex chronicus and prurigo;L281;Prurigo nodularis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L28;Lichen simplex chronicus and prurigo;L282;Other prurigo;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L290;Pruritus ani;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L291;Pruritus scroti;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L292;Pruritus vulvae;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L293;Anogenital pruritus, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L298;Other pruritus;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L29;Pruritus;L299;Pruritus, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L300;Nummular dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L301;Dyshidrosis [pompholyx];0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L302;Cutaneous autosensitization;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L303;Infective dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L304;Erythema intertrigo;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L305;Pityriasis alba;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L308;Other specified dermatitis;0;
12;Diseases of the skin and subcutaneous tissue;Dermatitis and eczema;L20;L30;Other dermatitis;L309;Dermatitis, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L400;Psoriasis vulgaris;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L401;Generalized pustular psoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L402;Acrodermatitis continua;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L403;Pustulosis palmaris et plantaris;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L404;Guttate psoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L405;Arthropathic psoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L408;Other psoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L40;Psoriasis;L409;Psoriasis, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L410;Pityriasis lichenoides et varioliformis acuta;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L411;Pityriasis lichenoides chronica;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L412;Lymphomatoid papulosis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L413;Small plaque parapsoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L414;Large plaque parapsoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L415;Retiform parapsoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L418;Other parapsoriasis;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L41;Parapsoriasis;L419;Parapsoriasis, unspecified;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L42;Pityriasis rosea;L42;Pityriasis rosea;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L43;Lichen planus;L430;Hypertrophic lichen planus;0;
12;Diseases of the skin and subcutaneous tissue;Papulosquamous disorders;L40;L43;Lichen planus;L431;Bullous lichen planus;0;
